ItemID,Name,ServingSize,Calories,TotalFat,SaturatedFat,Cholesterol,Sodium,TotalCarbohydrate,DietaryFiber,Sugars,Protein,Calcium,Iron,IsVegetarian,Ingredients,Allergens
0bc2a72a-4b3d-41fa-8e43-5ec5f58536d7,Apple Crisp,5x8 Cut Serving,207.7675,5.2998,1.9453,0mg,52.4059,39.2104,1.9118,26.3977,1.8322,18.2717,0.7341,True,"Sliced Apples in Syrup (Sliced Apples, Water And Sugar.), Cereal Oats Quick (Whole Grain Rolled Oats.), Brown Sugar (Sugar, Cane Molasses), Granulated Sugar (Sugar.), Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Margarine (Vegetable Oil Blend (Palm Oil And Soybean Oil), Water, Salt, Contains Less Than 2% Of Soy Lecithin, Vegetable Mono Diglycerides, Potassium Sorbate (A Preservative), Citric Acid, Natural Artificial Flavor, Beta Carotene (Color), Vitamin A Palmitate Added, Whey.), Gel Clear Instant Corn Starch 50# (Corn Starch.), Ground Cinnamon, Ground Cinnamon","['Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
0e39f988-9184-408f-924f-1db09d406bae,Snickerdoodle Bar,5x8 Cut Serving,171.6233,7.2736,2.8459,12.7345,142.5085,24.6068,0.5014,13.4748,1.9108,2.235,0.7859,True,"Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Granulated Sugar (Sugar.), Margarine (Vegetable Oil Blend (Palm Oil And Soybean Oil), Water, Salt, Contains Less Than 2% Of Soy Lecithin, Vegetable Mono Diglycerides, Potassium Sorbate (A Preservative), Citric Acid, Natural Artificial Flavor, Beta Carotene (Color), Vitamin A Palmitate Added, Whey.), Egg Whole Frozen (Egg (Whole Frozen)), Granulated Sugar (Sugar.), Spice Cream of Tartar (Potassium Bitartarate), Baking Soda 24 x 1# (Sodium Bicarbonate), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Ground Cinnamon","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
efbe9345-6aee-4182-a7b9-194f3952e9f7,Red Lentils with Tomato and Cilantro,1/2 Cup Serving,69.0817,1.7502,0.1397,0mg,623.5216,9.9803,3.3662,2.655,3.5696,10.3906,1.3312,True,"Tomato Diced 6 x #10 (Tomatoes, Tomato Juice, Less Than 2% Of: Salt, Calcium Chloride, Citric Acid.), Water (Water), Beans Lentils Dried Red (Lentils), Jalapeno Peppers (Jalapeno Pepper.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Cilantro (Cilantro), Spice Cumin Whole 1# (Ground Cumin), Spice Ground Turmeric 1# (Ground Turmeric)","['Vegetarian', 'Vegan']"
afdb327f-4af7-413b-80db-6af401ce94d3,Sofritas,Cup,146.3187,4.1664,0.6548,0mg,827.2719,17.2629,5.7124,9.4004,10.6556,136.9716,2.1482,True,"Tofu (Non-GMO Soybeans, Water, Calcium Sulfate, Glucono Delta Lactone (GDL).), Water (Water), Diced Onion, Pepper Chipotle in Adobo #10 Can (Smoked Red Jalapenos Pepper Puree, Water, Vinegar, Sugar, Salt, Tomato Paste, Smoke Essence, Onions, Garlic, Xanthan Gum.), Tomato Paste 6 x #10 (Tomato Paste, Citric Acid.), Garlic Chopped (Minced Garlic (Peeled Garlic)), Vinegar Apple Cider (Made From The Juices Of Apples, Diluted With Water To A Uniform Pickling And Table Strength Of 5% (50 Grains) Acidity.), Granulated Sugar (Sugar.), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Ground Cumin (Cumin), Spice Coriander Ground 16 oz (Coriander), Spice Oregano Dry Leaf 24 oz (Oregano), Spice Pepper Black Coarse Grind 5# (Black Pepper)","['Soy', 'Vegetarian', 'Vegan']"
bf428317-5f91-4a22-97af-537ce0b790af,Fried Cheese Curds,4 oz,493.6148,37.3547,17.3432,80.0456,867.1612,18.6773,0g,1.3341,21.3455,546.9785,0.8005,True,"Appetizer Battered White Cheddar Cheese (White Cheddar Cheese Curds (Cultured Pasteurized Milk, Salt, Enzymes), Bleached Wheat Flour, Water, Yellow Corn Flour, Contains Less Than 2% Of: Whey (Milk), Soy Flour, Leavening  (Monocalcium Phosphate, Sodium Bicarbonate), Soybean Oil, Dextrose, Sugar, Salt Polysorbate 80. Prefried In Vegetable Oil (Soybean And/Or Corn).)","['Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
e9a08f9a-a22b-4824-921e-c78b43369601,Lemon Pepper Pollock,Piece,109.9623,3.4112,0.2436,65.588,470.7522,1.0091,0g,0g,19.1719,46.4163,,False,"Pollock Alaskan Fillet 4.2oz (Alaska Pollock, Water, Contains 2% Or Less Of: Potato Starch, Calcium Chloride, Sodium Alginate, Baking Soda.), Canola/Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil), Spice Pepper Lemon (Salt, Black Pepper, Citric Acid, Dehydrated Onion, Dehydrated Garlic, Sugar, Yellow 5 Lake, Maltodextrin, Natural Flavor, And Less Than 2% Silicon Dioxide Added To Prevent Caking.)",['Fish']
140ab3cc-84bb-481b-8de1-89c4f0e3aa0b,Roasted Brussels Sprouts,4 oz Serving,109.9656,6.7832,0.4865,0mg,314.9629,10.8385,4.1657,2.6526,3.9586,53.2283,1.4067,True,"Brussels Sprouts Shaved Fresh 2# (Brussel Sprouts.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Lemon Juice (Filtered Water, Lemon Juice Concentrate, Sodium Bisulfite (Preservative), Sodium Benzoate (Preservative), Lemon Oil), Minced Garlic (Peeled Garlic), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Crushed Red Pepper (Crushed Red Pepper)","['Vegetarian', 'Vegan']"
87d9992a-5879-4494-9973-9a92eb5a970d,Grilled Garlic Flank Steak,4 oz Serving,235.5256,15.0903,3.3489,31.7514,879.0423,4.8727,0.631,2.7833,19.1909,3.394,0.2044,False,"Beef Flank Steak Choice (Beef.), Canola/Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil), Balsamic Vinegar (Balsamic Vinegar), Honey (Honey), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Garlic Chopped (Minced Garlic (Peeled Garlic)), Ground Black Pepper (Black Pepper)",[]
472e51e0-837a-4ad6-a7e5-5bdcbefb9ac9,Chicken Tikka Masala,1/2 Cup Serving,220.2597,14.8468,5.5268,103.8869,258.4876,2.6647,0.0165,1.3314,19.0091,17.6375,0.2492,False,"Chicken Thighs Fajita Strips (Boneless Skinless Dark Meat Chicken Thighs.), Tikka Masala Sauce (Water, Tomato Paste, Plain Low Fat Yogurt (Cultured Pasteurized Grade A Low Fat Milk, Nonfat Milk Solids, Active Cultures), Heavy Cream (Heavy Cream, Milk), Canola Oil, Spices, Garlic, Ginger, Salt, Sugar, Tapioca Starch, Paprika, Dried Fenugreek Leaves.), Heavy Cream (Cream (Milk), Carrageenan.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Cilantro (Cilantro)",['Milk']
8ef9199d-b35b-48c7-af0c-b4a6c4869b49,Baked Beans,1/2 Cup Serving,132.6757,0g,0g,0mg,561.3201,29.5969,5.103,10.2058,7.1441,53.0703,1.837,True,"Vegetarian Baked Beans (Prepared White Beans, Water, Brown Sugar, Sugar, Salt, Mustard, (Vinegar, Water, Mustard Seed, Salt, Turmeric, Paprika), Modified Corn Starch, Onion Powder, Caramel Color, Spices, Garlic Powder, And Natural Flavor.)","['Vegetarian', 'Vegan']"
026859fa-75f3-4cc0-aae1-cd0613b6401a,Roasted Broccolini,Serving,104.1829,9.3845,0.6821,0mg,408.9068,5.1455,2.0153,1.2864,2.1523,36.4021,0.571,True,"Broccolini Fresh 18 ct, Canola/Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Spice Pepper Black Ground 18 oz (Black Pepper)","['Vegetarian', 'Vegan']"
e87a0527-32bd-420a-8991-858240ede029,Shredded Lettuce,1/4 Cup,1.9267,0.0193,0.0025,0mg,1.3762,0.4087,0.1651,0.2711,0.1239,2.4771,0.0564,True,Lettuce,"['Vegetarian', 'Vegan']"
da133fd6-371c-4735-95da-b85721159cc2,Udon Noodles,Ounce,79.8577,0.5989,0.0998,0mg,63.8862,15.5723,0.5989,0.1996,2.5954,4.5918,0.1996,True,"Wheat Flour, Water, Wheat Gluten, Salt, Soybean Oil","['Gluten', 'Soy', 'Vegetarian', 'Vegan', 'Wheat']"
da968774-9381-4a03-ae26-87b765fb80f6,Jumbo Cheese Ravioli,5 per Serving,246.0963,17.1654,2.1504,6.6943,93.7167,18.2972,1.3389,1.7848,5.3555,58.0152,0.8031,True,"Water (Water), Pasta Ravioli Cheese .44 oz 363 Ct (Pasta: Enriched Extra Fancy Du-Rum Flour (Niacin, Ferrous Sulfate, Thiamin Mononitrate, Riboflavin, Folic Acid), Water. Filling: Ricotta Cheese (Whey, Milk, Cream, Vinegar, Salt And Xanthan Gum, Locust Bean Gum And Guar Gum), Bread Crumbs (Bleached Wheat Flour, Yeast, Sugar, Salt), Water, Romano Cheese (Pasteurized Cow's Milk, Cheese Cultures, Salt, Enzymes), Black Pepper, Parsley, Salt, Modified Food Starch.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.)","['Gluten', 'Milk', 'Vegetarian', 'Wheat']"
9723c5ba-536c-4192-94d0-0d70d6c8121e,Pastitsio,4 x 8 Cut Serving,421.0978,23.2535,10.0519,75.2713,1158.4782,29.5353,2.399,2.8881,21.7498,144.4584,2.8035,False,"Water (Water), Beef Ground Fine 80/20 60# Avg, 2% Milk, Pasta Penne 20# (Semolina Wheat, Durum Wheat Flour, Vitamin B3 Niacin, Iron Ferrous Sulfate, Vitamin B1 Thiamine Mononitrate, Vitamin B2 Riboflavin, Folic Acid), Tomato Sauce 6 x #10 (Tomato Puree (Water, Tomato Paste), Water, Less Than 2% Of: Salt, Onion Powder, Garlic Powder, Citric Acid, Natural Flavors.), Tomato Diced 6 x #10 (Tomatoes, Tomato Juice, Less Than 2% Of: Salt, Calcium Chloride, Citric Acid.), Shredded Parmesan Cheese (Shredded Parmigiano (Pasteurized Part-Skim Cow’s Milk, Cheese Cultures, Salt, Enzymes).), Shredded Cheddar Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, And Annatto (Color) When Applicable.), Yellow Onion, Margarine (Vegetable Oil Blend (Palm Oil And Soybean Oil), Water, Salt, Contains Less Than 2% Of Soy Lecithin, Vegetable Mono Diglycerides, Potassium Sorbate (A Preservative), Citric Acid, Natural Artificial Flavor, Beta Carotene (Color), Vitamin A Palmitate Added, Whey.), Egg Whole Frozen (Egg (Whole Frozen)), Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Herb Parsley 60 Ct. (Parsley), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Spice Chili Powder Mild 18 oz (Chili Pepper And Other Spices, Salt, Garlic), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Ground Cinnamon, Dill Weed, Ground White Pepper, Ground Nutmeg, Ground White Pepper, Crushed Red Pepper (Crushed Red Pepper)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Wheat']"
edd55d51-1dd5-4e8f-9aab-506370c40d04,Coconut Cream Pie,10 Cut Serving,252.0,13.8,9.6,0mg,174.0,30.0,1.2,20.4,1.2,31.2,0.216,True,"Coconut Cream Pie (Whey, Sugar, Partially Hydrogenated Palm Kernel Oil, Enriched Flour (Wheat Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), High Fructose Corn Syrup, Vegetable Oil (Palm And Soybean Oils), Graham Flour, Modified Corn Starch. Contains 2% Or Less Of Each Of The Following: Coconut, Molasses, Salt, Dextrose, Cellulose Gum, Polysorbate 60, Polyglycerol Esters Of Fatty Acids, Soy Lecithin, Sodium Citrate, Natural And Artificial Flavors, Disodium Phosphate, Xanthan Gum, Honey, Baking Soda, Corn Starch, Colored With (Beta Carotene, Turmeric And Annatto Extract).)","['Coconut', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
e843a692-f162-4933-84c8-9f6d759921a1,Pumpkin Bars,8x10 Cut Serving,174.9523,8.1702,1.5282,18.4979,130.6207,24.3926,0.615,19.2433,1.3186,15.6046,0.569,True,"Canned Pumpkin (Pumpkin.), Granulated Sugar (Sugar.), Powdered Sugar (Sugar, Carnauba Wax), Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Egg Whole Frozen (Egg (Whole Frozen)), Cream Cheese (Pasteurized Milk And Cream, Whey Protein Concentrate, Whey, Salt, Carob Bean Gum, Xanthan Gum, Guar Gum, Natamycin A Natural Mold Inhibitor, Vitamin A Palmitate, Cheese Culture.), Margarine (Vegetable Oil Blend (Palm Oil And Soybean Oil), Water, Salt, Contains Less Than 2% Of Soy Lecithin, Vegetable Mono Diglycerides, Potassium Sorbate (A Preservative), Citric Acid, Natural Artificial Flavor, Beta Carotene (Color), Vitamin A Palmitate Added, Whey.), Ground Cinnamon, Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Flavor Vanilla Imitation (Water, Caramel Color, Artifical Flavor, Citric Acid, Sodium Benzoate (Preservative).), Baking Soda 24 x 1# (Sodium Bicarbonate), Baking Powder 4 x 10# (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch, Monocalcium Phosphate)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
336462b8-d1fc-45ec-b0dc-ab4ee7d25099,Cantaloupe Chunks,Cup,77.8649,0.4351,0.1168,0mg,36.6423,18.6876,2.0611,18.0005,1.9237,20.6113,0.4809,True,Melon Cantaloupe California 12 Ct (Cantaloupe),"['Vegetarian', 'Vegan']"
de9510aa-f68b-4acc-8715-c6987665ff76,White Chocolate Raspberry Bar,8 x 10 Cut Serving,208.0076,9.3103,6.6727,25.9043,111.6604,30.0953,1.1041,19.6956,2.5387,47.6084,0.8049,True,"White Vanilla Chocolate Chips (Sugar, Skim Milk, Hydrogenated Vegetable Oil (Palm Kernel Oil, Soybean Oil, Palm Oil), Palm Kernel Oil, Contains Less Than 2% Or Less Of: Artificial Flavor, Lecithin (Soy), Salt.), Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Red Raspberries (Raspberries.), Granulated Sugar (Sugar.), Butter Solids (Pasteurized Cream, Salt), Egg Whole Frozen (Egg (Whole Frozen)), Flavor Vanilla Imitation (Water, Caramel Color, Artifical Flavor, Citric Acid, Sodium Benzoate (Preservative).), Baking Powder 4 x 10# (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch, Monocalcium Phosphate), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
54361ab6-19e1-458a-bab7-3ccb374a2e88,Paneer Masala,6 oz Ladle,196.0623,15.4952,9.6318,51.338,125.5214,5.8874,2.3507,2.9691,10.2008,325.1809,0.2222,True,"Tomato Diced 6 x #10 (Tomatoes, Tomato Juice, Less Than 2% Of: Salt, Calcium Chloride, Citric Acid.), Cheese Paneer (Pasteurized Cow's Milk, Acetic Acid, Citric Acid), Heavy Cream (Cream (Milk), Carrageenan.), Diced Onion, Minced Garlic (Peeled Garlic), Ginger Root 30# Case (Ginger Root.), Cilantro (Cilantro), Spice Kashmiri Chilly Powder 7 oz (Spices, Turmeric (As Color), Salt, Red Pepper, Spice Extract), Spice Garam Masla 9# (Spices (Including Cumin, Coriander, Cinnamon, Cardamom), Turmeric, Canola Oil.), Spice Cardamon Ground 20 oz, Spice Fenugreek Leaves Dried, Spice Cloves Ground 16 oz.","['Milk', 'Vegetarian']"
950dcd73-0846-44f6-ba7b-41a08613942a,Sugar Free Pancake Syrup,Tablespoon,7.0385,0g,0g,0mg,24.6347,2.5808,0g,0g,0g,,,True,"Water, Sorbitol, Natural And Artificial Maple Flavor, Propylene Glycol, Cellulose Gum, Xanthan Gum, Salt, Citric Acid, Aspartame, Sodium Benzoate And Potassium Sorbate (Preservatives), Acesulfame Potassium, Caramel Color.","['Vegetarian', 'Vegan']"
0c5ea9f5-df6e-4a66-a3a8-f2fd49534fa9,Caesar Salad,1 Cup,96.9904,6.2264,1.6309,8.1006,246.0829,6.9206,0.6237,0.9348,3.6426,19.7659,0.2608,True,"Chopped Lettuce (Lettuce), Romaine Lettuce (Romaine Lettuce), Caesar Dressing (Soybean Oil, Water, Vinegar, Romano And Parmesan Made From Cow's Milk Cheeses (Part-Skim Milk, Cheese Culture, Salt, Enzymes), Sugar, Egg Yolks, Salt, Contains Less Than 2 Of: Dried Garlic, Spice (Contains Celery), Lemon Juice Concentrate, Whey, Xanthan Gum, Molasses, Dried Onions, Cream, Corn Syrup, Buttermilk, Modified Food Starch, Autolyzed Yeast Extract, Caramel Color, Disodium Phosphate, Disodium Guanylate, Disodium Inosinate, Enzymes, Tamarind, Natural Flavor, Sorbic Acid And Calcium Disodium EDTA (To Protect Flavor).), Crouton Seasoned Homestyle 10# (Enriched Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Canola And/Or Sunflower Oil (With Rosemary Extract And Ascorbic Acid [To Preserve Freshness]), Whey (Milk), Salt, Sugar, Yeast, 2% Or Less Of Spices, Dehydrated Parsley, Onion Powder, Paprika (Color), Turmeric (Color), Extractive Or Paprika (Color), Spice Extractive, Enzymes, Ascorbic Acid.), Shredded Parmesan Cheese (Shredded Parmigiano (Pasteurized Part-Skim Cow’s Milk, Cheese Cultures, Salt, Enzymes).)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
18f29ea5-3e81-40bd-916b-248973bb9c89,Bacon Ranch Dip,Tablespoon,28.9084,2.3881,1.6237,9.845,126.0921,0.8801,0g,0.44,0.6445,18.2492,,False,"Sour Cream (Cultured Milk, Cream, Whey, Less Than 2% Of Food Starch-Modified (Corn), Sodium Phosphate, Guar Gum, Carrageenan, Calcium Sulfate, Locust Bean Gum, Potassium Sorbate (Preservative).), Bacon Bits (Bacon Cured With Water, Salt, Sugar, Sodium Erythorbate, Sodium Nitrite. May Also Contain Dextrose, Flavoring, Honey, Dehydrated Pork Broth, Potassium Chloride, Potassium Lactate, Smoke Flavoring, Sodium Diacetate, Sodium Phosphate.), Dressing Mix Ranch Hidden Valley (Salt, Monosodium Glutamate, Dried Garlic, Modified Corn Starch, Spices, Dried Onion, Maltodextrin, Less Than 2% Of: Natural Flavor (Milk, Soy), Guar Gum, Calcium Stearate.)","['Milk', 'Soy']"
bc70d691-a0e6-4959-a71d-8d93d2bc05d4,Pretzel Bites,5 per Serving,116.0665,0.4145,0g,0mg,91.1951,24.8714,0.829,0g,3.3162,,1.1938,True,"Pretzel Bites (Enriched Wheat Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Yeast, Corn Syrup, Bicarbonates And Carbonates Of Soda.)","['Gluten', 'Vegetarian', 'Vegan', 'Wheat']"
21ee1ea7-18d9-47b4-b65d-3fc60a12598a,Candied Pork Chop,Each,230.3089,2.8373,1.1348,51.0291,494.504,27.061,0.0232,25.2896,24.9866,17.0623,0.5534,False,"Pork Loin Sliced Fresh 4 oz 10# Cs (Pork Loin Sliced.), Ketchup (Tomato Concentrate, High Fructose Corn Syrup, Distilled Vinegar, Corn Syrup, Salt, Less Than 2% Of: Spice, Onion Powder, Natural Flavors.), Brown Sugar (Sugar, Cane Molasses), Lemon Juice (Filtered Water, Lemon Juice Concentrate, Sodium Bisulfite (Preservative), Sodium Benzoate (Preservative), Lemon Oil)",[]
2f79f0ae-686f-47a5-b7c5-15a1d430cc1d,Crunchy Peanut Butter,Tablespoon,91.6348,7.7166,1.688,0mg,53.0517,3.8583,0.9646,1.4469,3.376,8.6812,0.4823,True,"Roasted Peanuts And Sugar, Contains 2% Or Less Of: Molasses, Fully Hydrogenated Vegetable Oils (Rapeseed And Soybean), Mono And Diglycerides, Salt.","['Peanuts', 'Soy', 'Vegetarian', 'Vegan']"
c87f3a1a-4e34-4946-bc28-17f04b4dfb2b,Apple French Toast Stuffed Casserole,4 x4 Cut Serving,202.6585,7.5241,3.2606,109.4163,259.5653,25.7538,1.1748,9.4785,6.9958,133.5284,1.2686,True,"Texas Toast (Enriched Flour [Unbleached Wheat Flour, Malted Barley Flour, Reduced Iron, Thiamine Mononitrate (Vitamin B1), Riboflavin (Vitamin B2), Niacin (Vitamin B3), Folic Acid], Water, Sugar, Yeast, Soybean Oil, Salt, Wheat Gluten, Vinegar, Calcium Propionate (A Preservative), Yellow Corn Flour, Monoglycerides, Annatto Extract And Turmeric Added For Color, Wheat Starch, Calcium Sulfate, Potassium Chloride, Sodium Stearoyl Lactylate, Calcium Phosphate, Ascorbic Acid, Sesame.), 2% Milk, Egg Whole Frozen (Egg (Whole Frozen)), Apples Fuji Flame Roasted (6 x 2.5#) (Sliced Apples, Water, Sugar.), Cream Cheese (Pasteurized Milk And Cream, Whey Protein Concentrate, Whey, Salt, Carob Bean Gum, Xanthan Gum, Guar Gum, Natamycin A Natural Mold Inhibitor, Vitamin A Palmitate, Cheese Culture.), Pancake Syrup (Corn Syrup, Water, Natural And Artificial Maple Flavor, Salt, Carboxymethyl Cellulose, Sodium Benzoate And Potassium Sorbate (As Preservatives), Caramel Color.)","['Eggs', 'Gluten', 'Milk', 'Sesame', 'Soy', 'Vegetarian', 'Wheat']"
6f1ce413-72c6-401d-bebd-c86ed8bd5d3c,Tandoori Naan,Piece,356.3937,8.9099,2.97,14.8498,950.3833,59.3989,2.97,5.9399,11.8798,118.7979,3.2075,True,"Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Ascorbic Acid As A Dough Conditioner, Thiamine Mononitrate, Riboflavin, Enzyme, Folic Acid), Buttermilk (Nonfat Milk, Dry Buttermilk, Bacterial Culture), Water, Soybean And/Or Canola Oil, Cultured Wheat Flour, Eggs, Sugar, Baking Powder (Sodium Acid Pyrophosphate, Baking Soda, Corn Starch, Monocalcium Phosphate), Sea Salt, Ghee (Clarified Butter), Wheat Gluten, Dextrose, Dextrin, Carrot Fiber, Yeast.","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
a730cf14-df91-4256-af7c-7c6cc2a8dd9b,Roasted Pepper Cream Sauce,1/2 Cup Serving,260.264,23.0285,7.3691,36.8456,670.4213,7.838,0.0782,3.9971,5.605,167.8372,0.0282,True,"GF Alfredo Sauce (Cream, Skim Milk, Water, Parmesan And Asiago Cheese Blend With Flavor (Parmesan And Asiago Cheeses [Cultured Milk, Salt, Enzymes], Enzyme Modified Parmesan Cheese [Cultured Milk, Water, Salt, Enzymes], Whey, Salt), Soybean Oil, Canola Oil, 2% Or Less Of Modified Cornstarch, Salt, Romano Cheese Made From Cow's Milk Cultured Milk, Salt, Enzymes), Lactose, Spice, Xanthan Gum, Datem, Mono- And Diglycerides, Seasoning (Cornstarch, Extractives Of Turmeric And Annatto, Natural Flavor), Seasoning (Maltodextrin, Flavor, Enzyme Modified Butterfat).), Pepper Red Roasted (Roasted Red Peppers, Water, Salt And Citric Acid.)","['Milk', 'Soy', 'Vegetarian']"
81dce6f8-80fc-4a5d-9050-a6b68d1fe16f,Vanilla Glaze,Tablespoon,77.0293,0.0028,0.002,0.0709,1.8783,19.6231,0g,19.2456,0.1194,4.5186,0.0127,True,"Powdered Sugar (Sugar, Carnauba Wax), Milk Skim, Flavor Vanilla Imitation (Water, Caramel Color, Artifical Flavor, Citric Acid, Sodium Benzoate (Preservative).)","['Milk', 'Vegetarian']"
33341f8b-fbfe-4aec-a1e1-12e9cfdedadb,Broccoli Carrot Stir Fry,1/3 Cup,56.6684,2.9903,0.2365,0mg,182.3316,6.1375,2.9824,1.4263,2.8063,35.9239,0.5899,True,"Broccoli Florets (Broccoli Florettes.), Matchstick Carrots, Water (Water), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Sauce Soy Tamari GF (Water, Soybeans, Salt, Alcohol (To Preserve Freshness).), Garlic Chopped (Minced Garlic (Peeled Garlic)), Gel Clear Instant Corn Starch 50# (Corn Starch.), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Granulated Sugar (Sugar.)","['Soy', 'Vegetarian', 'Vegan']"
